id,Publish Time,Last Update Time,Category,Author,Discription,Text
226511,2018-08-23T18:51:00+08:00,2018-08-23T18:52:00+08:00,即時體育,顏銘輝,香港亞運男子足球代表隊16強止步！,"香港隊在A組對老撾、中華台北及巴勒斯坦取得兩勝一和的佳績，提早晉級，儘管最後一輪以1：3不敵東道主印尼，仍能以小組第3名晉身16強，硬㨔B組首名晉級的烏茲別克。來自中亞的烏茲別克在分組賽3戰全勝，攻入10球，而且3場都保持清白之身，防守力強。再者，烏茲別克的U23隊在亞洲名列前茅，他們於今年初的U23亞洲盃勇奪冠軍。,面對強敵，港隊排陣較保守，屯重兵在中後場，袁皓俊把關，余沛康、勞烈斯、劉學銘、徐宏傑、鍾偉強、胡晉銘、杜國榆等將專注防守，陳俊樂、林嘉緯負責中場組織，加上佐迪打單箭頭伺機反擊。香港上半場全面受壓，烏茲別克的馬舒艾利柏夫在11分鐘從邊路推大位，擺脫香港守將，起右腳熨射，柱邊出界。5分鐘後，港隊在上半場唯一一次攻門出現，余沛康禁區邊起腳一抽，但偏離目標，沒有威脅。,烏茲別克上半場佔近7成控球，射門有6次，包括在21分鐘，基安丹路夫一射被香港守將勞烈斯擋出底線。香港雖然在禁區內以人海戰術防守，但忽略了禁區頂的佈防，令到烏茲別克有不少遠射機會。27分鐘，烏茲別克角球攻勢，雖然港隊門將袁皓俊手槌打出，但艾列巴夫截到，在禁區外帶橫至中路，儘管港隊已經有杜國榆及陳俊樂趕緊追上去防守，但他推到順，遠射破門，先開紀錄。,33分鐘，烏茲別克滲透進港隊的禁區，馬舒艾利柏夫起腳，僅遠柱斜出。40分鐘，森諾比高夫把握港隊解圍不遠，在禁區外又有遠射機會，但他的割草式射門斜出。港隊屋漏兼逢連夜雨，後衛余沛康在43分鐘鏟跌高美路夫，對方慘叫一聲，球證向余沛康直接出示紅牌，驅逐他離場。10人應戰的港隊半場落後0：1。,香港下半場即派羅曉聰入替杜國榆，形勢沒有大變，仍被烏茲別克圍攻。60分鐘，烏茲別克的馬舒艾利柏夫禁區頂勁射，袁皓俊撲出不遠，基安丹路夫在右路傳中，斯迪高夫在中路第一時間射入，拉開到2：0。5分鐘後，烏茲別克一個高波長傳就撕破香港的防線，基安丹路夫貼近底線頭槌頂入中路，烏連保夫搶在香港守將出腳前頂入，為烏茲別克領先到3：0。,香港之後換入姚浩明及謝朗軒，對局勢影響不大，最終烏茲別克以3：0輕取超過半場10人應戰的香港，打入8強，會對伊朗及韓國的勝方。"
226509,2018-08-24T10:15:00+08:00,2018-08-23T18:21:48+08:00,社會新聞,黎凱容,屯門河旁有一個青賢花園，今年4月開放。雖説是花園，但設備簡陋，就連座椅上蓋也沒有，夏天「辣pat pat」，落雨又濕透，得物無所用。不過近日康文署就解話，公園之所以百無，原來是關渠務處事。,"近日一眾屯門區議員向區議會遞交文件，要求為屯門青賢花園的長凳加設上蓋，以免烈日之下，座椅熱得不能坐，同時希望增設任何類型的兒童玩樂設施和洗手間。屯門區議員古漢強的助理郭先生接受《香港01》查詢，指最近接獲街坊投訴，早前天氣炎熱，在猛烈陽光下，花園内的長椅非常熱，根本不能使用。,「另外又話公園入面啲設施多數都係比老人家做運動，小朋友嘅就得好少，所以咩設施都想加。」 郭先生又指，公園内沒有公厠，如果市民需要使用，就要先步行至獅子山球場或新墟街市的廁所，相當不便。據悉青賢花園興建多年，今年終於啓用，雖然街坊對爛地搖身一變成爲公園表示歡迎，但就指設施相當沉悶，未能善用地方。,康文署就為青賢花園百無解話，指原來青賢花園大部分位置都是渠務處定下的保留地，有挖掘限制，不可興建地底或地面結構。因此，大部分工程都無法展開，而座椅的上蓋亦無法動工。不過，署方續指，已經向委員交待議員希望增設兒童玩樂設施和洗手間的意見，將會和相關部門商討，研究可行性。"
226508,2018-08-24T10:00:00+08:00,2018-08-23T17:58:56+08:00,即時娛樂,洪曉璇,,"娛樂圈話大唔大，藝人之間除咗工作伙伴，唔少仲有特別關係。陳敏之同黎諾懿相識十多年，曾經合作多套電視劇，除咗係同事原來仲係校友。呢次佢地應王賢誌（Vinci）邀請，為東華三院賣旗日拍攝宣傳片。敏之及諾懿雖然老友鬼鬼，但原來佢地事前都唔知對方係東華校友，敏之是東華三院馮黃鳳亭中學的舊生，而諾懿是東華三院邱子田紀念中學的校友，真係相當有緣。,敏之憶述讀書時一定要做賣旗義工，因為賣旗日係學校盛事，老師會積極招募學生做義工，仲會預早約定學生義工時間收旗袋同旗紙。敏之表示賣旗日亦係難得一日媽媽會爽快批准她出外，因為是做善事幫到人。敏之仲話有機會一定會帶囝囝子樂一齊賣旗，從小培養做善事幫人踲習慣。,至於諾懿亦表示中學時一定要參與賣旗日，佢記得當年一大早就要到學校附近，拎着旗袋及紙旗向市民勸捐。佢表示當年十分落力賣旗，一方面當然是想籌多些錢，另一方面是跟同學鬥快賣旗鬥威水。"
226507,2018-08-23T17:21:00+08:00,2018-08-23T19:25:37+08:00,Jumper,"顏銘輝,張倩儀",香港女子籃球代表隊今日出戰亞運分組賽B組最後一輪，面對實力強橫的中國女籃。港隊首兩節得分都能達雙位數，但第3節潰敗，終以31：123落敗，分組賽4戰全敗。,"香港女籃在B組首戰大敗於日本手下，之後對蒙古及泰國兩仗分數較接近，可惜未能敲響勝鼓。今日（8月23日）港隊出戰最後一輪分組賽，面對全勝的中國，派出黃昕鈴、卓婷、王寶詩、李祉均及黃嘉汶打正選，中國方面則有韓旭、黃思靜等將。,港隊與中國實力差距甚大，中國初段打出一段20：5的攻勢，首節領先31：12。第2節，港隊沒有放棄，繼續努力取分，奈何中國身高優勢明顯，港隊內線難有一鬥之力。港隊第2節取得10分，落後22：60。,第3節，港隊呈潰敗之勢，中國有段打出27：0的攻勢，單節取37分，而港隊該節僅得5分。到第4節，中國再拉開優勢，最終中國以123：31大勝港隊。中國有7名球員得分雙位數，其中2.05米的韓旭攻入26分並搶到10次籃板，2米的李月汝則取得18分，1.9米的黃思靜及1.95米的孫夢然分別得13及12分。,香港就以隊長卓婷得分最多，個人攻入7分，還搶到2次籃板；李祉均及黃嘉汶都分別得6分。港隊與中國，身型之懸殊，難打之處不是日本般的快打旋風，而是被「屈高」。卓婷直言：「輸籃下和三分，老實說我們要不是亞運也沒有機會對上中國隊這種強隊。」今場對她來說有不同的意義：「之前落選WCBA，一直沒有機會對上，今次對壘感覺很不錯。」,今屆對她可能是最後一次參加亞運，卓婷說：「可能再沒有機會，如果可以再披上港隊球衣，我想打好一點，畢竟不想永遠都帶着遺憾打籃球。」上屆飲恨未能出線8強，今屆亦然，「其實我們的默契愈來愈好，只是這個好來得太遲，到來的時候已經要完了。」如果可以早一點開始，早一點籌備，或者港隊女籃會完全不同。"
226505,2018-08-25T22:30:00+08:00,2018-08-25T19:34:17+08:00,知性女生,許芷婷,不知各位有否試過，在營營役役的日子中，突然有那麼一兩晚睡不着，思緒走不出死胡同：我在做甚麼？這是我想要的人生嗎？,"《論盡爆煲媽咪》（Tully）已是導演Jason Reitman與編劇Diablo Cody的第四次合作。當中的《Juno少女孕記》、《中女翻叮日記》（Young adult）與將在下週上映的《論盡爆煲媽咪》（Tully），三套電影拼在一起，由意外懷孕的少女、說到不願長大的女生，再說到走進婚姻、已為人母的「中女」要如何自處，就似是女生的成長三部曲。不同階段的女生，有不同需要，誰說結了婚、生了小孩就是泊了岸、失掉靈魂沒有思考？,（內含劇透，,在此）,人人都對未來或多或少都有點憧憬，甚至痴迷，不然活不下去。憧憬，不外乎事業與婚姻，直到一位前輩跟我說：「那又怎樣？結了也不等於沒有困難。」,這麼一句說話，相信大多女生都聽不進去，但把它化成故事與影像，就不同了。,《Tully》就是一個「happily ever after」後的故事。Marlo（Charlize Theron飾）剛剛誔下第三個孩子，故事便由這兒展開。初生嬰兒會在晚間醒來要奶、兒子又似是有自閉症，被學校趕了出來、丈夫是典型的好好先生，卻對家中的大小事不太理會，對着晚餐問：「急凍Pizza嗎？好極了。」縱然沒有生關死劫，但日常生活已夠磨人，疲憊至極，Marlo快要崩潰，血淋淋地非常真實。直到「救星」－夜間保姆Tully（ Mackenzie Davis飾）出現。她道：,不只是照顧在晚間吵鬧的嬰兒，也是照顧又累又絕望的母親。由開初的不信任，到後來放心讓她一人自己照顧孩子、讓她看自己餵奶，甚至累得讓她替自己跟丈夫做愛。劇情扭曲，但有了前面的鋪陳便不難理解，當一個媽媽、妻子原是這樣的一回事－只有需求，沒有自己。,知道了這「殘酷真相」，難道就此就避了結婚嗎？不，但至少沒有太多天真的幻想，期待也得知道自己在期待甚麼。,Tully的角色不單是一個救星，也似是一個對比、一種對照。,Tully26歲，活力滿滿，身形健美，晚上會到酒吧喝酒，有夢想有生活，而Marlo就完完全全地是一個相反，她由衷地羡慕。,而Tully卻是反過來，看到Marlo的幸福。因為她自己一人，甚麼都有可能，但也是甚麼都沒有。她也羡慕的Merlo 家庭，因為有愛她的孩子與丈夫，而自己不也是想要要這樣的人生嗎？,兩代人的對話，也似是跟從前的自己對話。說到底，就是人總會犯賤地覺得「隔籬飯香」。面對「30大關」，女生們總是嚴陣以待，怕肌膚鬆弛，也怕青春一去不返。但其實，要是只是妄想留住二十多歲的感覺，當然永不快樂。只因二十多歲要有二十多歲的期許與美好；三十歲要有三十多歲的期許與美好。誇張一點說，你總不可能永遠記掛着嬰兒時的快樂與無憂無慮吧。Merlo想念從前的青春，Tully不也羨慕Merlo的人生嗎？,說罷婚姻、對年輕的想念，便道當妻子、母親這回事。,兒時的你或許也會說過一些無心的說話：「怎樣別的媽媽是這樣，而自己的不是？」看過《Tully》後，你便不會這樣想了。但這兒也並非想說母愛的偉大，而是當妻子、當母親、當女生、甚至是做人，都不可能完美。,故事中的Merlo，想給初生嬰兒最富營養又最省錢的母乳、想給情緒病兒子最好的照料、想給丈夫美滿的性生活、想要健康三餐又想焗蛋糕給兒子的同學，好讓丈夫、同學們的家長知道好是「稱職」的媽媽，結果當然是苦了自己，也不可行。,筆者看畢就想，人生其中一苦莫過於要達到別人目標，工作如是，家庭如是。各人有各人指標，我們不可能完美，但求無愧於心不就更好嗎？,最後，其實這是一套懸疑片，還是一套連續兩次的懸疑片。筆者暫不「劇透」，但看過後，大概便會明白。第一次你會在Merlo的角度出發，第二次則是在Tully的角度看。談情說愛的電影很多：點到即止的初戀、沒能走在一起的錯摸、或是使人一夜長大的前度⋯⋯總是很少說到結婚後、生兒育女後的感情與愛情。30大關前後，期許與落差，女生在當上妻子與母親前，都不過是人，而要走出那死胡同？我們只能自救。"
226504,2018-08-23T17:32:00+08:00,2018-08-23T17:38:16+08:00,社會新聞,胡家欣,人稱「十姑娘」、賭王何鴻燊的胞妹何婉琪於今年6月離世，終年95歲。《香港01》向其創立的滿威利基金會查詢，證實其死訊。發言人指，她已在養和醫院養病5至6年，死後或安葬在摩星嶺的昭遠墳場。,"「十姑娘」何婉琪是已故香港大慈家何東後人何世光之女，何這幾年來一直被安排在養和醫院養病。有指何家後人一直低調處理其死訊，故至今才被傳媒知悉報道。,目前何婉琪擁有澳娛價值約五十億股份的滿威利基金會，或有親屬擔心引起遺產分配爭奪戰。"
226503,2018-08-23T20:14:00+08:00,2018-08-23T20:14:08+08:00,世界說,黃俊傑,印度多地出現水災，當中南部喀拉拉邦（Kerala）災情非常嚴重，死亡人數達到逾350人。救人當然是重點，當地救援組織也不遺餘力拯救動物，不分晝夜救出牛、狗、羊等，甚至連一條蛇也不肯留下，據報是當地最大規模的動物救援行動之一。想知道更多，請點擊片段。,
226501,2018-08-23T20:33:00+08:00,2018-08-23T20:45:42+08:00,即時國際,高紫恩,馬來西亞首相馬哈蒂爾（Mahathir Mohamad）周二（21日）結束訪華行程，泰國公共電視台（ThaiPBS）播出馬哈蒂爾的訪問，他形容中美貿易戰是愚蠢的，雙方均不會得益。他又指馬來西亞雖然受到負面影響，但亦有好處。,"馬哈蒂爾指，在中美貿易戰之下，「美國未能利用中國作為製造基地，亦令美國要轉移到馬來西亞等其他國家發展」。他又言「美國失去中國這（製造）市場，對我們而言意味住有（發展）機會」。,他呼籲東盟成員國要因應情況作出改變，減低貿易戰帶來的影響，「我們不夠強大去要求中國或美國停止這場愚蠢的貿易戰，但這對於任何一方都沒有益處。由於貿易戰對我們地區帶來影響，所以要找方法作調整，令我們的經濟不會受到嚴重地受到影響。」,馬哈蒂爾同時指出，馬來西亞除了會繼續參與納吉布政府簽定的《跨太平洋夥伴全面進展協定》（CPTPP）之外，亦會參與中國力推、目前仍在磋商階段的《區域全面經濟夥伴關係協定》（RCEP）。,馬哈蒂爾說：「我認為應該繼續協定，因為我們不能排除中國在外。你或許不喜歡中國，但事實上中國在這裏，而她是一個很大、非常強大及豐有的國家。」他強調指：「你不能無視中國，你要考慮到中國，對中國有所了解是很好的。」,（當今大馬）"
226500,2018-08-23T17:34:00+08:00,2018-08-23T17:34:19+08:00,即時國際,王海如,槍支管制是美國極具爭議議題，《紐約時報》周三（22日）報道，美國教育部長德沃斯（Betsy Devos）正在考慮是否批淮各州動用聯邦資金，購買槍支給教師配備。,"報道指出，美國現行法律禁止用聯邦教育資金購買槍支，但教育部旗下目前有一個為最貧困學校提供資金的計劃，其中並沒有明文規定禁買槍支，相信可以從這筆資金調用。,如果德沃斯有意落實計劃，除非國會介入修例禁止，否則她可以運用酌情權，批淮任何州或地區從上述計劃獲取撥款，以購買槍支或支付使用槍支培訓計劃。有知情人士透露，教育部認為買槍或可改善學校安全環境，目前正權衡背後政治及法律後果。,2018年2月，,，17名師生被一名闖入校內的19歲舊生開槍殺死。眾議院之後在3月通過一項學校安全法案，承諾向當地學區提供5000萬美元（約3.9億港元）撥款改善學校安全問題，但規定禁止學校用來購買槍支。,教育部發言人希爾（Liz Hill）拒絕評論有關報道，僅表示：「這部門（教育部）一直在考慮和評估政策問題，特別是與學校安全有關的問題。」,（紐約時報／Buisness Insider）"
226499,2018-08-24T08:15:00+08:00,2018-08-23T20:31:01+08:00,財經快訊,鄺月婷,,"世界銀行推出全球首隻僅使用區塊鏈創建和管理的公共債券，規模為1億澳元（約5.73億港元），以測試該技術能否改善數十年來一直沿用的債券發售方式。,新債券名為Bondi（Blockchain Operated New Debt Instrument）。該交易的唯一經理行澳洲聯邦銀行表示，這隻兩年期債券的收益率為2.251厘，將於8月28日結算。"
226498,2018-08-24T08:00:00+08:00,2018-08-23T20:30:32+08:00,財經快訊,張偉倫,,"作為創新型企業，當然要以高薪及股份獎勵以確保人材留在公司。不是說小米集團（1810）在上市前，授予創辦人兼董事長雷軍近百億元人民幣激勵股份，而是蘋果公司向行政總裁庫克（Tim Cook）發出28萬股股份獎勵。,以蘋果公司在當地時間周三收市價215.05美元計算，28萬股獎勵股份價值6,021.4萬美元。據彭博報道，如果蘋果公司在過去3年股票收益率，較標準普爾500指數內的三分二上市公司為高，庫克便可以獲得額外28萬股的獎勵股份。,由於期於蘋果股東回報率為119%，較標普指數內的80%企業為高，只要在周五結束時，蘋果股價並無出現大插水，庫克便可以獲得上文提及的額外獎勵股份。今次更是庫克連續第5年取得最高額股票獎勵。,蘋果近年股價水漲船高，更率先成為全球首家市值逾萬億元上市公司，加上積極回購及派息，促使該公司股價屢創新高，更成為「股神」巴菲特的愛股，不時增持。截至今年6月底，畢菲特旗下的巴郡，已持有蘋果5%股權。,雖然庫克已多次獲蘋果派發最高額股份獎勵，該批股份市值約1.2億美元或10億港元，以蘋果最新市值約為1.039萬億美元市值計算，即該批獎勵股只佔蘋果市值萬份之一。反觀雷軍手上的獎勵股份價值百億元人民幣，以小米約為3,900億港元市值，即佔公司市值的40分之一左右。又或者說庫克獲得的獎勵股份價值，最多只是雷軍的十分之一。,是蘋果太保守？或是雷軍作為創辦人太重要，導致同為創新型企業的掌門人，庫克與「雷布斯」，所獲得的股份獎勵有這樣大差距？"
226497,2018-08-23T18:07:00+08:00,2018-08-24T16:55:08+08:00,社區專題,陳芷慧,佐敦勁力健美中心的門不問背景，為任何人而開。聽說老闆為人好，而且懶惰，每早都是會員帶著鎖匙自己來開門，大家自出自入。裏面的人氣來氣喘在舉鐵，門外就是一樓一、跌打館、劏房戶。來的人混雜，從前有周潤發、甄子丹，現在最多的就是老人家和少數族裔。他們有的是非洲、越南的難民、劏房戶，有的是退休的公務員、演員、特種部隊、上市主席，每一次上鐵館，你都無法預料會聽到什麼故事。,"阿鄧1978年加入香港特種部隊，當年他只有20歲。「因為我好鍾意運動，見到招聘，我就去報名。」他說當年香港特種部隊是跟啹喀兵（Gurkhas）一起訓練。「你唔好睇少Gurkhas，佢哋啲韌力好勁，連英軍拍馬追唔上。」（回歸前，英國長期派軍隊駐守香港，其中地面部隊大部分是尼泊爾僱傭兵，俗稱「啹喀兵」。）特種部隊訓練日常，六時起床，先來一個熱身，所謂熱身就是一個10公里的長跑，從粉嶺警察訓練營往鶴藪跑， 然後吃早餐，八時正式訓練，揹著60磅的長短槍、石頭往山上跑，來來回回。「其實呢啲都好小兒科，好基本。最辛苦係野外求生訓練。」初級程度，簡單如三日兩夜被遺荒島，「只畀你兩條朱古力，同一盒火柴，其餘嘅你自己諗。」到後來終極訓練「最難係擺你一個人喺荒島，有時六日、七日，嗰啲最辛苦。」,荒島之上，沒有行程，「從早到晚，你全日就要揾嘢食，生存，就已經係一個訓練。」教練會提供罐頭以作不時之需，「但食一罐就扣分，捱餓都唔會食。」怎麼辦呢？幸運有河流的話，「捉魚最簡單。」但大部情況是吃野味，當然沒有電視劇情中的野兔，最常吃的是蛇、蜥蜴。用槍？不。他要在樹林搜集素材做打獵工具，「攞不鏽鋼管削樹枝成一枝針，好似非洲人咁放入管裏一吹，就好似箭咁射出去。」說起蜥蜴的味道，「又冇乜嘢，都係好似豬肉咁。」他說一個人被困在樹林一個星期，絕望之際，無暇理會蛇的毒性。他笑說成功加入特種部隊只因不畏高，但一個人流落荒島，怎會不害怕，「話唔驚就呃你，夜晚咪躲在角落或草叢。」,提起電視劇的模擬訓練，阿鄧嗤之以鼻，輕輕一笑，「以前啲模擬訓練全部真槍實彈。曾經試過有另一小隊射死咗人，後來就應該冇用真彈訓練。」有段時間，部隊聘請英國空軍教授搏擊的技術，「佢哋唔會同你客氣，成日會扭親，骨都打斷你。」「呢段時間最辛苦，所以通常23歲就要退役，冇可能支持到呢個體能。」,2年特種部隊的生涯，沒有遇上恐佈份子，最轟動一事是1978年華航劫機，「你哋可能唔知，機場地底其實有通道，我哋喺地底爬吓爬，爬上機尾。」步步驚心，原來劫機者已被空中防衛隊擊斃。,退出特種部隊，阿鄧做過重案組，而大半生直至退休前都守在情報科（刑事偵緝部）。他說在情報組的日子，讓他一生過得曲折離奇。提起電視台凌晨時份重播《刑事偵緝檔案》，一集談到海灘發現背部被刀刺的腐屍，警隊輕易地在案發現場搜獲一對情侶手帶、酒店附近的火柴盒；古天樂放工步出警署遇上失婚的表妹，原來又是案件線索……阿鄧嘆一氣，現實沒有巧合：「做一單案，幾麻煩，好多嘢check，好複雜㗎。」說很多謀殺案根本毫無線索，苦惱多時，竟然是借助鬼神之力。「人生最深刻就係八鄉蕉林一案。」,沒有大案，阿鄧說油尖旺區的小賊同樣難搞。他說最初南亞人並非聚集於重慶大廈，卻聚集在佐敦這區，「立信大廈啊，嗰啲真係好複雜。好多越南人、內地人。」他們天天行劫、集團式打荷包，「巴士線二號車、六號車、過海巴士好多用𠝹刀打荷巴。」警方在油尖旺區漢口道、彌敦道的大廈都安裝天眼，全都用來對付打荷包的小偷。上世紀90年代，葉繼歡帶起「持械行劫」的風氣，情報組還得逐家逐戶去搜查誰人持槍。,現在的佐敦區比從前安寧，但黑幫小混混卻比從前的難對付，「以前啲人知道你係警察，真係好驚你。」退休幾年，居於大圍，卻重返佐敦，不再查案，單為舉鐵，笑言幸而沒遇上從前的線人、被捕的仇家。跨區到舊式鐵館運動，全因公園健身設施不合運動型的長老，而且「好怕California Fitness嗰啲人猛咁sell你。」有時候，售貨員被兇徒更令他生畏。"
226496,2018-08-23T21:45:00+08:00,2018-08-24T11:13:16+08:00,即時娛樂,張嘉敏,,"傅嘉莉 (Kelly) 作為一位藝人當然時刻都要以最佳狀態示人，model出身的她對自己由頭到腳的保養都有好高的要求。Kelly表示：「貪靚係為咗工作需要，之前做model仲要keep頭髮唔染得髮，keep指甲唔可以整指甲，試過有次為一個大化妝品牌casting，要我哋即場落妝睇皮膚靚唔靚。我為咗今日出活動，尋晚都喺屋企做咗兩個鐘treatment。」, ,不過當唔使工作時，Kelly就可以唔使扮靚休息一下了，她說：「我個人都有好hea嘅一面，喺屋企會連頭都唔梳頭，求其夾起就算，家居look啲衫褲完全係九唔搭八的，同埋全部都好鬆身，最緊要舒服。」Kelly自爆近期仲迷上了玩online game：「係我人生第一次玩online gam ，我玩食雞，我覺得自己玩得叻㗎，玩咗一個月已經去到黃牌 (僅次於最高級別) 。我用我喺《特技人》入面個角色名秦臻做ID，通常每晚12點後就會玩，玩4場左右。有真實嘅朋友一齊玩，都有喺game入面識咗好多朋友，有嘅男仔會讓武器畀我。（發展online game情緣？) 咁就真識要認識耐咗先。」, "
226495,2018-08-23T17:01:00+08:00,2018-08-23T21:01:50+08:00,社會新聞,李慧妍,海洋公園「哈囉喂全日祭2018」將於10月5日至31日期間，指定的16個日子舉行。,"去年海洋公園「哈囉喂全日祭」發生奪命意外，21歲中大學生被鬼屋「活埋凶間」降下的棺材板擊斃，事件引起外界對鬼屋安全性的關注。公園管理及演藝節目執行總監吳守堅今（23日）出席「哈囉喂全日祭2018」時表示，對去年意外感到難過，及後配合各方調查，機電工程署早前已確定設施操作並無違規，及不涉人為失誤。,他續指，公園今年加強安全措施，特意聘請一位外國安全專家，檢視所有鬼屋設計及設施安全，於開放前再作覆檢，另增聘人手作人流管制，及場內增加閉路電視，確保安全第一。,公園業務拓展及教育執行總監李玲鳳表示，去年意外對哈囉喂活動有一定影響，並暫停一切宣傳，故期間的入場人次有所減少，希望今年可提升至逾百萬人次。她又指，過往均以家庭客為主，加上時下年輕人喜愛高科技，故今年有鬼屋以投影技術加強互動，「唔需要（遊人）爬高爬低，都感受到驚嚇。」,今年哈囉喂開放時間由上午10時至晚上11時，成人日間門票為480元，小童（3至11歲）為240港元。而哈囉喂優越門票則劃一為成人票價860元，小童則為430元。相比於去年日間成人門票438元，哈囉喂優越門票、非繁忙日子成人票價800元，今年兩款票價均加價不足一成。李玲鳳表示，由於公園日間門票每年均有增幅，故今年票價相應有微調。"
226494,2018-08-24T07:30:00+08:00,2018-08-23T17:02:56+08:00,親子,黃慧雯,今日就係農曆七月十四，亦即中國傳統的鬼節，一講到鬼，小朋友會諗起咩？佢哋又信唔信呢個世界有鬼？有咩比起鬼更恐怖、更得人驚……,
226493,2018-08-23T17:33:00+08:00,2018-08-23T17:34:04+08:00,財經快訊,鄺月婷,,"交通銀行（3328）公布截至今年6月底止中期業績，期內淨利潤按年升4.61%至407.7億元﹙人民幣‧下同），每股盈利0.51元，不派中期息。,期內交通銀行淨息差按年收窄8點子至1.3厘，淨利息收益率亦下降9點子至1.41厘，拖累該行淨利息收入下跌1.1%至605.68億元。手續費及佣金淨收入則微跌0.03%，至211.82億元。惟受惠其他營業收入上升逾兩成，以及保險業務支出大減，稅前利潤仍錄0.24%升幅，達到474.7億元。,交行上半年資產質素輕微轉差，貸款信用減值損失按年擴大2.68%至152.02億元，減值貸款率微跌0.01個百分點至1.49%。核心一級資本淨額下跌1.56%至5,999.54億元，核心一級資本率亦跌0.16個百分點至10.63%。風險加權資產則下降0.02%至56,450.7億元。期內交行撥備覆蓋率達到170.98%，按年上升16.25個百分點。"
226492,2018-08-23T16:20:00+08:00,2018-08-23T16:20:09+08:00,財經快訊,鄭寶生,,"港股午後跌幅略為收窄，恒指收報27790點，下跌137點；國指收報10814點，下跌35點。成交額840億元。,759阿信屋母企CEC國際（0759）今日再爆上，收報0.88元，上升27.5%。,海底撈同系公司頤海國際（1579）收報18.26元，上升17.1%。,中期虧損收窄的易鑫（2858）收報2.9元，上升8.2%。 , 小米（1810）今日高開後回落，收報17.44元，下跌1.4%。,半年轉蝕8,503萬美元的利豐（0494）收報2.51元，下跌15.5%。,藍鼎國際（0582）今早急跌後停牌，停牌前報3.76元，下跌35.1%。,其他股份方面，石藥（1093）收報19.88元，上升3.4%；恒安（1044）收報66.9元，上升2.3%；蒙牛（2319）收報22.7元，上升2%；中國平安（2318）收報74.1元，上升1.8%；萬洲（0288）收報6.13元，上升1.7%；中國海外（0688）收報24.45元，上升1.2%；騰訊（0700）收報359元，下跌0.1%；滙控（0005）收報69.65元，下跌0.6%；港交所（0388）收報222.4元，下跌0.6%；工行（1398）收報5.71元，下跌0.7%；友邦（1299）收報67.95元，下跌1%；聯通（0762）收報9.35元，下跌1.5%；長和（0001）收報87.9元，下跌2.3%；潤地（1109）收報27.8元，下跌3.3%；瑞聲（2018）收報84.65元，下跌4.2%。,中國A股午後回升，上證收報2724點，上升10點；深證收報8501點，上升46點。,日股收報22410點，上升48點。"
