Title,Publish date,Content,url
黃子華門票原價380售1800　兩內地漢認違逗留條件囚兩個月,"Wed, 29 Aug 2018 00:00:00  +0800",兩名內地男子上月涉在紅磡體育館外，兜售黃子華棟篤笑的「黃牛飛」，喬裝成觀眾的警員以3600元向兩人購買兩張原價380元的門票後，當場拘捕兩人。兩名男子今各承認一項違反逗留條件罪，分別被判囚兩個月。裁判官指兩人是有安排、有預謀進行炒賣活動，警告兩人不要再來港犯案，否則下次刑罰一定會再提高。裁判官何俊堯判刑時指，任工程師的36歲首被告陳建，及任鐵路工人的50歲次被告陳基今次犯案有預謀，認為需判阻嚇性刑罰，監禁無可避免，因此以3個月監禁作量刑起點，兩被告認罪獲減刑1個月，分別判囚2個月。辯方指，首被告月薪2.8萬元人民幣，已來港工作一段時間，求情指首被告已婚，育有一名8歲兒子，是家中的經濟支柱，案發後感後悔，已得到教訓，承諾不會再犯事。辯方另為次被告求情指，次被告已婚，月入3000元人民幣，對犯案感後悔。案情指，首被告及次被告先後在今年7月30日及29日到港，而警方則在7月30日進行打擊中國內地訪客賣「黃牛飛」的行動。當日下午，警員喬裝成觀眾到紅磡體育館看表演，其間次被告上前向警員表示，有黃子華棟篤笑的門票出售，警員表示想要兩張原價380元的門票，次被告稱可以每張1800元出售給警員，並相約當晚8時交易。其後警員與次被告再次見面，警員收到門票後，次被告着警員將錢交給其身旁的首被告，首被告收錢後將部份分給次被告。數分鐘後，警員將兩被告拘捕，亦在兩人身上找到事先有標記的鈔票。警誡下首被告否認賣「黃牛飛」，次被告則承認有協助首被告賣「黃牛飛」，從中收取200元的報酬。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535521411560.js
【副教授涉殺妻女案】許金山：知道5%濃度一氧化碳已能致命　對瑜伽球泄氣感驚訝,"Wed, 29 Aug 2018 00:00:00  +0800",中文大學醫學院麻醉及深切治療學系副教授許金山的妻子及次女，2015年被發現在私家車內昏迷死亡，許金山就兩項謀殺罪在高院受審。許在錄影會面中表示，不清楚要多少分量的一氧化碳才能殺死老鼠，只知道5%濃度的一氧化碳已足以令人致命，相信對動物亦然。被告許金山（53歲）被控於2015年5月22日在香港，謀殺妻子黃秀芬（終年47歲）及次女許儷玲（終年16歲）。警方於2016年5月27日為被告錄取第2段錄影會面，被告稱自2010年搬入案發時居住的村屋，已發現家中有鼠患。他曾試過用老鼠膠，捉到數隻老鼠，但不能在室外使用；亦試過用老鼠籠，但完全沒有效用。被告續稱，大概於2015年，他開始計劃使用一氧化碳殺老鼠，但他不知道要多少分量才足夠，只知5%濃度已足以令人致命。被告稱2015年5月20日，他在實驗室將一氧化碳儲進瑜伽球，為免讓助理教授周昊翹知道他取走實驗室物資，他訛稱是帶走一氧化碳是為了讓朋友化驗濃度。其後，他將球放在車廂內。警員問被告曾否擔心球會泄氣，對他人構成危險，被告表示沒有，因他認為瑜伽球不易泄氣，故其中一個球泄氣時，他亦感驚訝。許金山涉殺妻女案相關報道：,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535522025087.js
黃雨警告生效,"Wed, 29 Aug 2018 00:00:00  +0800",天文台下午2時10分發出黃色暴雨警告信號。一道低壓槽正為廣東沿岸及南海北部帶來雷雨。本港方面，過去兩三小時新界多處地區錄得超過30毫米雨量，而大埔區更錄得超過60毫米雨量。預測本港地區下午及今晚多雲，有驟雨及狂風雷暴，雨勢有時頗大。吹和緩至清勁南至西南風，離岸間中吹強風。展望明日初時仍有大驟雨。隨後兩三日驟雨逐漸減少，短暫時間有陽光。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535523208968.js
【短片：港大校委涉殺妻】黃克競樓傳濃烈屍臭　保安把守7樓,"Wed, 29 Aug 2018 00:00:00  +0800",港大校委會委員兼機械工程學系副教授張祺忠涉嫌謀殺妻子，昨被警方拘捕。警方在港大黃克競樓7樓、張祺忠的辦公室內發現死者屍體後，辦公室外今日有至少2名保安把守。黃克競樓4樓樓梯間及電梯內均有濃烈屍臭味道，有職員亦戴上口罩。來自加拿大的丁同學表示，不理解為何自己就讀的學校，會有教授做出這樣的事，他亦曾與朋友討論此事，猜想會否牽涉其他人。偉倫堂宿生張同學表示，本來打算參加宿舍迎新活動，對於宿舍迎新營腰斬，她指自己仍未檢查電郵，故未知迎新營的最新安排。港大計算機科學系姓陳職員表示，自己並不認識張祺忠，由於警方已找到死者屍體，不得不相信事件。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535526563070.js
前董事入稟追討英皇教育260萬,"Wed, 29 Aug 2018 00:00:00  +0800",補習社英皇教育股東糾紛不斷，早前曾申請將公司清盤的前股東曾煥明，入稟高等法院稱，在任職英皇教育的董事期間，曾借貸260萬元予公司，惟他被撤銷董事資格後，向英皇教育追款不果，現入稟追討260萬元貸款及利息。原訴為曾煥明，被告為英皇教育中心有限公司。入稟狀指出，曾煥明在2015年4月29日至2016年7月28日任職英皇教育董事，其間4度借款予英皇教育，涉款260萬，而由於曾煥明以董事身分借出款項，故不收取分毫利息。不過，他在2016年7月28日被撤銷董事資格，並於同年12月12日向英皇教育發律師信追討欠款，但卻尚未收回有關款項，故入稟追討款項連利息。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535526029959.js
【紅磡站剪短鋼筋】政府認未能掌握實際建造細節　不排除鑿開部分月台檢查,"Wed, 29 Aug 2018 00:00:00  +0800",立法會交通事務委員會本周五（31日）開會，討論沙中線紅磡站擴建部分連續牆及月台層板鋼筋問題。政府今日向立法會提交文件，承認政府現階段並不能掌握紅磡站擴建部分實際建造細節，會視乎專家意見及港鐵提交的資料，不排除需要鑿開部分月台層板與連續牆的接駁處檢查。運房局及路政署提交立法會的文件指出，鑒於港鐵6月和7月提交資料不相符，政府現階段並不能掌握紅磡站擴建部分實際建造細節，政府認為有必要先行釐清這方面情況，因此當局已要求港鐵全面檢視及核實所有建造記錄，並提交予路政署和屋宇署審視，才有條件考慮荷載測試的方法。文件又指出，屋宇署會諮詢其委聘的建築結構安全專家，包括屋宇署專家及政府委任的三名資深退休政府官員專家顧問團意見，因應港鐵能否提供足夠而可信納的資料及佐證，不排除當局需要鑿開部分月台層板與連續牆的接駁處檢查。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535526656104.js
【殉職消防死因研訊】消防總長：死者頭盔屬94年舊款　事發後3個月全面更換,"Wed, 29 Aug 2018 00:00:00  +0800",石硤尾邨美映樓2014年發生煤氣爆炸事件，消防總隊目梁國基殉職，其死因研訊今日繼續。消防處消防總長江炳林指，梁國基在事發時所用頭盔，為1994年引入的款式。消防處2009年考慮引入最新款頭盔，歷時6年，直到2015年初、事發後3個月才全面更換。消防處消防總長江炳林指，消防處1994年引入符合英國標準的第一代頭盔，即事主梁國基（終年49歲）所用款式，亦是政府高級化驗師張耀明早前在庭上供稱，內膽和外殻容易脫掉的一款。江續指，消防處其後引入第二代頭盔，符合1997年歐盟標準，一直沿用至2015年2月，消防處才全盤更換成外形像電單車頭盔的第三代頭盔。江指出，雖然恰巧於事發後3個月更換第三代頭盔，但事實上消防處自2009年已開始有關計劃。由於歐盟於2008年推出新標準，消防處遂等待新產品研發、購入試用和申請撥款等手續，歷時6年。死因研訊主任問，第一代和第二代頭盔穩固性甚有差別，為何消防處不全盤更換第二代頭盔？江解釋只有新入職或已損毀舊頭盔的人員，才會更換第二代頭盔；亦基於費用考慮，不欲全盤購買屬於舊貨的第二代頭盔。化驗結果顯示，防護外衣的魔術貼被燒熔。江炳林被死因研訊主任問及，會否代處方向廠商和歐盟反映此問題時，江回應稱可考慮，惟目前未有作相關跟進。所有證人傳召完畢，死因裁判官將於9月5日為是次研訊作裁決。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535527843804.js
黃雨下大埔錄得逾60毫米雨量　多處水浸,"Wed, 29 Aug 2018 00:00:00  +0800",黃色暴雨警告生效，在過去兩、三小時新界多處地區錄得超過30毫米雨量，而大埔區更錄得超過60毫米雨量，多處出現水浸。在大埔墟港鐵站外的十字路好，有大量泥黃色的雨水湧上馬路，有行人隧道儼如急流。至於在港島南區，大潭道水壩亦嚴重水浸，水深及膝。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535530272265.js
【鐵路沉降】新通報機制：沉降到停工指標　屋宇署48小時內完成視察,"Wed, 29 Aug 2018 00:00:00  +0800",立法會鐵路事宜小組周五（31日）開會，討論港鐵現有鐵路設施沉降，和沙中線工程地盤周邊樓宇及其他設施沉降等問題。政府向立法會提交文件指出，一般而言，鐵路建築物沉降預設上限為20毫米，但有需要時可以調整指標。文件又稱，屋宇署、機電署及港鐵已設立新通報機制，當沉降水平達預設上限，屋宇署要在48小時內視察受影響鐵路設施。運房局、屋宇署及機電署向立法會鐵路事宜小組提交文件指出，鐵路構築物沉降預設上限，一般而言為20毫米，但由於不同鐵路設施結構、施工及鐵路設施位置及狀況、施工方法和地質狀況等，均對釐定相關監測指標有影響，在有需要時，屋宇署、港鐵及其他相關政府部門，會就個別位置研究合適沉降水平預設指標，有關預設指標則需獲屋宇署同意。文件又提到，政府相關部門已聯同港鐵檢視及制定新機制，監察及通報鐵路保護區內，私人建築工程對鐵路設施結構或運作安全的影響。在新機制下，屋宇署就鐵路保護區範圍內，私人發展項目的地基或挖掘工程發出開展建築工程同意書時，會同步通報機電署及港鐵，確保港鐵能夠及早制訂監察鐵路安全運作計劃。一旦監測得鐵路設施沉降達到預設停工指標，屋宇署要在48小時內完成視察受影響範圍，同時機電署要完成覆核港鐵監測數據，兩署之後要聯合公布情況。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535530732373.js
稱願與梁振英公開討論港獨　戴耀廷：不知梁生有否膽量,"Wed, 29 Aug 2018 00:00:00  +0800",香港外國記者會（FCC）邀請民族黨召集人陳浩天本月14日演講，引來全國政協副主席、前特首梁振英連日抨擊。昨日（28日），梁振英再度在社交網站發帖，稱現時是「理論漸獨」階段。港大法律系副教授戴耀廷今晨回應有關論點，並「下戰書」稱願與梁振英公開討論港獨，更直言「不知道梁先生有否這膽量」。梁振英昨日帖文中，將陳浩天演講事件與港大學生會校刊《學苑》其後發表相關文章相提並論，指FCC邀請陳浩天並非孤立事件，不可不理。他更稱，現在是「理論漸獨」階段：「從族群特性和歷史入手，製造分歧，將香港和國家分割。理論紮根之後就會枝繁葉茂，開花結果。對於『理論港獨』，我們要用理論反駁，包括反駁學術自由、言論自由和新聞自由這三大掩護。」戴耀廷今晨在社交網站發帖回應事件，指在港獨仍在理論階段的說法上，他是同意梁振英的觀點；又稱梁振英說法，似乎代表現時是就港獨進行「理論大辯論」的時候。故此，他相當歡迎梁振英的建議，讓雙方意見在公共空間全面討論，令港人能從多角度分析港獨可行性及後果。戴耀廷最後寫道：「若梁先生願意，我也可以與他在公開的場合，一起討論有關港獨的各方面問題，只是不知道梁先生有否這膽量。可能梁先生認為我沒資格與他這位國家領導人平起平坐地討論，但我相信會有比我更有份量的人可與梁先生討論的，若他是願意的話。」,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535531959479.js
歐洲最年輕國家元首　奧地利總理庫爾茨周五起訪港3日,"Wed, 29 Aug 2018 00:00:00  +0800",奧地利總理庫爾茨（Sebastian Kurz），將於周五（29日）起正式訪港3日，特首林鄭月娥當日會在禮賓府與庫爾茨會面。庫爾茨又被稱作「神奇小子」，去年11月以反移民立場當選奧地利總理，現年僅32歲，是全歐洲最年輕的國家領袖。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535533935187.js
楊鳴章籲香港天主教徒下月逢周五守齋祈禱　為犯性侵神職人員贖罪,"Wed, 29 Aug 2018 00:00:00  +0800",美國賓夕法尼亞州大陪審團發表調查報告，指控州內天主教教區神職人員過去70年性侵超過1000名兒童，梵蒂岡回應稱對事件感羞恥及悲傷，而教宗方濟各亦呼籲為曾犯罪聖職人員祈禱和贖罪。在本港，天主教香港教區主教楊鳴章主教經諮詢教區主教公署後，公布9月為祈禱及懺悔月。其間，楊鳴章鼓勵參與祈禱贖罪神職人員，每逢周五「守大小齋」，並參加由堂區舉辦的朝拜聖體及頌唸贖罪經文，為受害者及犯罪人士祈禱。所謂「守小齋」，即凡已足14歲的教徒，當日不得食用熱血動物的肉；而所謂「大齋」，即年屆18至59歲的教徒，當日除不得食用熱血動物的肉外，還要只能食飽一餐，另外兩餐則須半飽，至於其餘時間則可飲流質飲品，惟不能進食除藥物外的其他食物。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535535536762.js
【副教授涉殺妻女案】許金山稱妻子曾參與邪教般組織　管教子女方式南轅北轍,"Wed, 29 Aug 2018 00:00:00  +0800",中文大學醫學院麻醉及深切治療學系副教授許金山的妻子及次女，2015年被發現在私家車內昏迷死亡，許金山就兩項謀殺罪在高院受審。許金山在錄影會面中稱，妻子在案發前曾參與猶如邪教般的組織，令家人情緒都出現問題。許又認為妻子管教子女時，沒有如他般付出，令他感憤怒。被告許金山（53歲）被控於2015年5月22日在香港，謀殺妻子黃秀芬（終年47歲）及次女許儷玲（終年16歲）。被告在錄影會面中透露，案發前一年，次女變得獨立，他起初沒有為意當中變化，但後來發現次女變得衝動及忍耐力低。被告舉例指，若鄰居的狗在夜晚吠叫，次女起初會叫家人作投訴，但後來卻自行報警5至10次。被告又指，妻子於案發前曾參與一個組織，該組織本應令人更獨立，惟被告認為妻子參與組織後，性格反變得更不穩定，更情緒化。被告後來從妻子的友人中得悉，該組織猶如邪教。被告認為家中所有人都在妻子參與該組織後，情緒出現問題。被告稱，在案發前8至10年，他與妻子間愈來愈陌生。被告解釋夫妻間管教子女的方式南轅北轍，被告形容自己較有野心，將大部分精力放在協助子女考試；但他認為妻子沒有同等的付出。被告指，有時見到妻子協助其他人的孩子時，會令他更感憤怒，因他喜歡迫孩子勤力學習，但妻子則較隨和。被告認為，他與妻子身心上都愈行愈遠，不像夫婦，只像一同合作的伙伴，並會為子女的將來着想，成立公司及買賣物業，成為稱職的父母。被告憶述妻子發現其女友的存在後，感到非常憤怒。有一天，長女淚眼汪汪看着他，問他為何不承認與女友的關係。被告見長女因而傷心，他亦感失落，遂與長女詳談。長女建議他與妻子傾談，被告起初感困難，因妻子變得容易大吵大鬧，但與長女詳談後，他學會保持冷靜。被告與妻子傾談後，發現妻子並非想離婚，只是希望得到更多保障。被告便指，妻子是公司股東，亦擁一半物業。被告認為兩人關係有所改善，並決定在暑期與子女一同遊玩。副教授涉殺妻女案相關報道：,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535535498791.js
【短片+多圖】天文台發新界北部水浸特別報告　八鄉橫台山街道如急流,"Wed, 29 Aug 2018 00:00:00  +0800",天文台在今日下午約4時，發出新界北部水浸特別報告。天文台表示，新界北部尤其是八鄉及錦田一帶，均受大雨影響，一度錄得超過70毫米雨量。其中八鄉橫台山嚴重水浸。有網民上載照片到facebook「元朗吹水區」專頁，見到消防員在一處停車場涉水而行，有車輪的輪胎被水浸過一半，有居民冒雨涉水試圖用板防洪。天文台表示，一道低壓槽正為廣東沿岸及南海北部帶來雷雨。本港方面，下午新界多處地區錄得超過30毫米雨量，大埔及元朗部分地區更錄得超過80毫米。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535535696150.js
上半年整體鼠患指數為2.8%　荃灣區最高達8.2%　食環署稱情况大致受控,"Wed, 29 Aug 2018 00:00:00  +0800",食環署今日（29日）公布，今年上半年整體鼠患參考指數為2.8%，略低於2017年下半年及全年的3.5%。食環署在全港調查，總結今年上半年各區鼠患參考指數全部低於10%，最高為荃灣區，有8.2%；整體而言，本港公眾地方鼠患大致受控。發言人表示，個別分區錄得鼠患參考指數高於其他地區，主要是由於個別地方如後巷，環境衞生欠佳，有雜物堆積、不適當存放垃圾和處理食物殘渣等，為老鼠提供藏匿地方及食物。發言人指，國際上並無通用鼠患參考指數。署方參考各地採用方式，並根據香港實際情況制訂。由於分區鼠患參考指數，未必能完全反映個別分區情況，因此署方在防治鼠患時，除了參考當區指數，亦會因應前線人員報告，以及區議會和當區居民意見，不時調整安排。分區鼠患參考指數分三級，低於10%屬第一及，表示鼠患不普遍，二級指數界乎10%至19%，表示鼠患情況略為普遍，指數達20%或以上，表示鼠患情況普遍。食環署今年繼續分兩階段進行全港滅鼠運動。首階段已於三月完成，而第二階段亦已於上月初展開，直至9月7日止。滅鼠運動期間，食環署人員已加強目標地點巡查和滅鼠，包括各區街市、市政大廈、小販市場、避風塘、與食物業處毗鄰小巷、區內其他出現鼠患的地點及其鄰近範圍等。發言人提醒，緊記從老鼠「食」、「住」、「行」三方面預防鼠患，即斷絕老鼠的食物來源（食）、清除老鼠的藏匿點（住）及堵塞老鼠來往的通道（行）。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535533901538.js
曾蔭權申上訴至終院證明書　上訴庭周五宣判,"Wed, 29 Aug 2018 00:00:00  +0800",前特首曾蔭權去年被裁定公職人員行為失當罪成，判囚20個月，上訴庭早前駁回其定罪上訴，但批准減刑至12個月。曾蔭權聞判後即感不適，在瑪麗醫院羈留病房留醫多天才出院，返回赤柱監獄繼續服刑。曾蔭權於出院後就定罪提出上訴，司法機構今日公布，上訴庭周五（31日）宣布裁決。律政司早前表示，已收到曾蔭權的動議通知。據了解，曾蔭權是次是向上訴庭申請上訴至終院的證明書，如上訴庭拒批，他仍可直接向終院申請上訴許可。據司法機構的網頁顯示，上訴庭將於周五（31日）早上10時宣布裁決。曾蔭權是次涉及的控罪，是指他涉於2010年1月1日至2012年6月30日，以特首及行會主席身分，參與處理雄濤廣播牌照等3項申請時，未有向行會申報，他與雄濤股東黃楚標就深圳東海花園物業的商議。上訴庭早前駁回其定罪上訴時提到，曾蔭權是刻意隱瞞與黃楚標的真實關係，質疑他至今仍無就事件作出恰當解釋，令其身為特首的誠信存疑。惟上訴庭認為量刑起點過高，批准減刑至12個月，另訟費減至100萬元。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535534980305.js
中年漢刀嚇法官案　被告稱被冤枉致妻離子散,"Wed, 29 Aug 2018 00:00:00  +0800",一名中年漢在一宗2008年的傷亡索償案敗訴，去年在高等法院得知其第二次上訴申請被駁回後，涉用菜刀恐嚇原審時判他敗訴的法官陳嘉信，案件今日續審。庭上播放中年漢被捕後的錄影會面，播放至中年漢談及其索償案有冤無路訴時，在庭上突然伏在桌上痛哭，「冤枉了十年，之前老婆都沒了，現在可能會妻離子散，真的冤枉呀」；又曾稱「我以生命挽回香港法治，總算得到一點安慰」。庭上今播放被告余祖林（53歲）被捕後的錄影會面，被告在錄影中稱，2008年時警方控告他襲警，他其後「勝訴」（脫罪），惟他再入稟控告警員拘捕他時打他，要求賠償。被告又稱，索償案在法官陳嘉信席前審理了3至4天，惟其間陳官背着他與被告方有討論，「說我會上訴，（陳官）教他（被告）怎麼做怎麼做」，因此他很生氣。惟被告稱案發當日是想死在陳官面前，不是想殺陳官，他知道自己不對，想對陳官道歉。被告在錄影中又表示，以為香港是講道理、有公道及講求法治的地方，但現時他沒地方可申訴，「我以生命挽回香港法治，總算得到一點安慰」。錄影播放至此時，被告在庭上突然伏在桌上痛哭，發出「嗚嗚」的哭聲，法官數次喚他後，他又回應稱「冤枉了十年，之前老婆都沒了，現在可能會妻離子散，真的冤枉呀」。其後法庭需短暫休庭，讓被告先冷靜情緒。被告在錄影會中又指自己為福建人，2002年與港人前妻結婚，當時他從事推銷貨辦工作，月入5000至6000元（沒提及貨幣），妻子為他申請單程證令他2012年成為香港居民。被告續指，惟自2008年因索償案的官司，不能回內地而被開除，妻子亦因他沒有錢而在2013年與他離婚。被告亦透露先後共結婚3次，與首任妻子結婚15年後1997年離婚，育有兩名逾30歲的子女；與第二任妻子則為上述為他申請單程證的妻子；與現任妻子則在2014年結婚，育有一名1歲多的女兒，妻子另有一名約11歲的兒子。聆訊明續。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535534835443.js
【副教授涉殺妻女案】許金山：案發後與女友更親密,"Wed, 29 Aug 2018 00:00:00  +0800",中文大學醫學院麻醉及深切治療學系副教授許金山的妻子及次女，2015年在私家車內昏迷死亡，許金山就兩項謀殺罪在高院受審。許金山在錄影會面中稱，案發後他和女友關係更親密，但從沒討論過要結婚。被告許金山（53歲），被控於2015年5月22日在香港，謀殺妻子黃秀芬（終年47歲）及次女許儷玲（終年16歲）。被告在錄影會面中續指，案發後他與女友Shara雖見面較少，但兩人關係比之前更親密。被告解釋，過去他與妻子各有各做事，但案發後發現Shara協助了他很多，在他忙碌時，更會安排其子女補習。被告稱，他與Shara從未討論過結婚的事，只認為雙方都很適合對方。被告指，他曾笑言結婚並非這樣重要，只是一張紙，他們亦如夫婦般外遊，故沒有結婚的打算。另外，警員其間質疑許金山，將瑜伽球放在家中，有否擔心球會泄氣令家人中毒。被告坦言沒有想過，認為家中空氣流量大，球內一氧化碳濃度，不足以令家人中毒。警員又質疑，案發後被告有否再進行一氧化碳實驗。被告稱當時他心理狀態無法處理實驗，直至7至8個月後才開始重新研究。被告認為，他曾告知次女球內有毒氣，以次女的知識水平，理應知道一氧化碳有多危險。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535535029009.js
屯門堆填區疑漏污水　一水辦氨氮超標9500倍　環保署指屬個別事件,"Wed, 29 Aug 2018 00:00:00  +0800",屯門堆填區懷疑滲漏污水，流入附近河溪，影響水質。立法會議員田北辰本月13日，委託生產力促進局到懷疑遭污染的河流，抽取兩個水辦化驗，結果發現氨氮(阿摩尼亞)分別超出養魚水質標準200倍及9500倍。有下白泥村民指出，污水問題困擾村民5年以上，每逢大雨便會有大量夾雜垃圾的污水流入河流，造成大批養魚死亡。環保署承認，這次非法排放污水事件涉及屯門堆填區承辦商沒有妥善處理雨水收集裝置的開關掣，導致有滲漏情況，污染堆填區附近的大水坑河。造成滲漏的裝置是堆填區雨水及地下水管理系統的一部分，用作堵截流出的雨水，以減少旱後初次大雨時，沖走地上的污染物所導致的影響。環保署發言人強調，堆填區已運作逾20年，今次事件是同類事件的首次，屬個別事件，而附近的環境及水體事後沒有受明顯的影響，亦未發現有大量藻類或大量魚類死亡的情況。環保署環保法規管理科在8月7日發現堆填區內有污水流出，隨即蒐集證據，若有足夠證據，會檢控涉事承辦商。同時，署方亦已嚴厲警告有關承辦商，並責成承辦商立即徹查事件及修正。承辦商亦即日修正了有關問題。署方隨後已開會跟進，承辦商承諾全面檢查類似的設施，確保有關設施運作正常。田北辰指，過往曾接獲下白泥村村民的投訴，懷疑因堆填區出現污水滲漏的情況，污染下白泥村的漁塘及蠔排，導致大量魚蝦死亡。田北辰本月13日，聯同生產力促進局到懷疑被污染的大水坑河上、下游，分別抽取兩個水辦，結果顯示兩個樣本的阿摩尼亞含量分別為每公升950毫克及20毫克，較漁護署《良好水產養殖管理方案系列3︰塘魚養殖環境管理》中阿摩尼亞含量應低於每公升0.1毫克高出約9500倍及200倍。田北辰對事件表示高度關注，已向環境局長黃錦星反映，對方亦已責成環保署跟進。田北辰又認為，涉事堆填區承辦商曾因處理堆填區污水不善，多次被投訴及罰款，但仍獲批承辦本港多項廢料處理設施，環保署長遠有必要檢視外判制度，加強監管。環保署網頁顯示，屯門堆填區的承辦商是昇達廢料處理有限公司，按指定的合約要求設計、建造、營運、修復及護理堆填區，每年收取政府2.98億元營運費。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535538634685.js
【天氣速遞】天文台改發紅色暴雨警告,"Wed, 29 Aug 2018 00:00:00  +0800",香港天文台fb公布，今晚6時40分改發紅色暴雨警告信號，表示香港廣泛地區已錄得或預料會有每小時雨量超過50毫米的大雨，且雨勢可能持續。持續的暴雨已經或將會導致道路嚴重水浸和交通擠塞，亦可能會釀致山洪暴發，河道已經氾濫或可能會氾濫。天文台今晚約6時30分最新天氣圖顯示，新界西北如石崗及打鼓嶺等地，過去一小時已錄得超過40毫米雨量。天文台表示，一道低壓槽正為廣東沿岸及南海北部帶來雷雨，下午大雨為新界部分地區，帶來超過100毫米雨量。 ,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535539524347.js
【港大校委涉殺妻】張祺忠暫控謀殺　明東區法院提堂,"Wed, 29 Aug 2018 00:00:00  +0800",港大校委會委員兼機械工程學系副教授張祺忠涉嫌謀殺妻子，昨日被警方拘捕。警方今日公布，暫控現年53歲的張祺忠一項謀殺罪，明日東區法院提堂，指他涉嫌與一宗在西區發生的謀殺案有關，並在昨日被捕。案中一名53歲女子死亡。今天凌晨零時許，探員押解黑布蒙頭的張祺忠，乘私家車由警總返回港大偉倫堂寓所調查。警方在偉倫堂搜查近1小時後，先將張祺忠押回警總。凌晨2時許，警方在港大搬走懷疑用作藏屍的玻璃膠封邊木箱，以及一袋證物，相信是勒死死者的電線。其後，發現屍體現場的港大黃克競樓7樓張祺忠辦公室外，有至少2名保安把守。黃克競樓4樓樓梯間及電梯內均有濃烈屍臭味道，有職員亦戴上口罩。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535539810384.js
【Emily Online】美國國會代表團訪立會　與議員談貿易戰,"Wed, 29 Aug 2018 00:00:00  +0800",喺中美貿易戰下，香港擔心被牽連其中。喺呢個時間，立法會今日就接待咗美國國會4人代表團，而團員都係眾議院財經服務委員會成員，包括委員會主席 Jeb Hensarling，美國駐港總領事唐偉康（Kurt Tong）都有參與會面。一班香港議員一致喺會上強調，香港喺一國兩制下嘅獨特性。有份接待嘅教育界議員葉建源喺facebook度話，佢喺總結時提到，香港係自由開放嘅城市，保持香港嘅自由與開放，符合各方面利益，包括美國同中國內地，更加係香港人嘅核心價值所在。佢希望今後香港繼續同世界各地加強各方面聯繫，包括美國在內，相信各方面都會從中得益。同樣有份接待美國代表團嘅民建聯周浩鼎就話，佢喺會面中鋪陳香港喺一國兩制中嘅獨特性，香港有法治、行普通法，資金自由出入，但同時跟足國際標準打擊洗錢活動，希望美國議員對香港有信心。美國眾議院財經服務委員，負責範圍遍及金融保險，以至聯儲局、政府庫房同美國證券交易委員會等等。代表團稍後會轉到北京繼續訪問行程。,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180829/content_1535541752621.js
【土地大辯論】房協鄔滿海倡填海：即使影響生態但非不可解決,"Thu, 30 Aug 2018 00:00:00  +0800",被譽為「居屋之父」的房協主席鄔滿海下月初卸任退休，他今早出席港台節目時就說，香港如今住屋問題主要癥結在於土地供應不足，故他贊成填海。他又倡議，政府可提高部分地區地積比，以解決急切住屋需求。鄔滿海在節目表示，現時人口增長率較過往慢，而且政府財政亦足以支持興建更多資助房屋，但如今香港房屋問題困局在於土地供應不足。他又以新加坡為例，指香港可發展土地佔總土地面積少於四分一，然而新加坡則超過七成，故希望社會在土地規劃上盡快有共識，擔心繼續爭論下去難有結果。鄔滿海又贊成以填海解決長遠住屋問題，因過去已「填海填了那麽多年」，不明為何如今不能做。他亦認為填海並非香港獨有，即使可能對生態環境有影響，但此並非不可解決的問題。至於如何解決短期住屋問題，鄔滿海建議可酌量提高部分正在發展中地區的地積比。他承認雖然有關做法並不完美，可能令社區變得更加擁擠，長遠影響很大，但這的確是能短期增加建築面積，從而解決迫切住屋問題方法，故社會應作取捨。他又透露曾向數名問責官員提及相關建議，對方稱可以考慮。另外，被問及是否應收回粉嶺高爾夫球場發展，鄔滿海未有正面回應，僅稱：「大家要理解（香港）作為國際大都會，一些配套設施應該有的。」,https://news.mingpao.com/dat/ins/ins_web_tc/article1/20180830/content_1535592040532.js
